Date,2330.TW,2303.TW,2454.TW,2317.TW
2019-07-17,234.84100341796875,11.908099174499512,266.19073486328125,65.7692642211914
2019-07-18,236.70477294921875,11.951401710510254,259.3213195800781,65.52044677734375
2019-07-19,241.3643341064453,11.951401710510254,261.468017578125,65.7692642211914
2019-07-22,246.02392578125,11.778193473815918,264.90277099609375,66.84744262695312
2019-07-23,246.02392578125,11.778193473815918,270.0548095703125,67.09625244140625
2019-07-24,246.95579528808594,11.994704246520996,264.473388671875,67.4280014038086
2019-07-25,246.95579528808594,11.734890937805176,268.7668151855469,68.56198120117188
2019-07-26,243.22816467285156,11.431775093078613,269.1961364746094,68.38751983642578
2019-07-29,243.22816467285156,11.604984283447266,273.91888427734375,68.38751983642578
2019-07-30,242.29624938964844,11.778193473815918,279.50030517578125,67.86415100097656
2019-07-31,241.83030700683594,11.951401710510254,270.0548095703125,68.56198120117188
2019-08-01,239.03457641601562,11.604984283447266,269.6255187988281,67.95137786865234
2019-08-02,234.3750457763672,11.56168270111084,271.3428649902344,65.85787963867188
2019-08-05,229.71546936035156,11.345171928405762,267.90814208984375,63.5026969909668
2019-08-06,231.5792999267578,11.258566856384277,265.33209228515625,63.9388427734375
2019-08-07,231.11334228515625,11.345171928405762,273.0602111816406,63.589927673339844
2019-08-08,236.23883056640625,11.518380165100098,271.7721862792969,63.764381408691406
2019-08-12,233.90907287597656,11.258566856384277,277.3536071777344,64.28775024414062
2019-08-13,229.71546936035156,11.215264320373535,273.0602111816406,63.589927673339844
2019-08-14,232.51121520996094,11.345171928405762,274.3482360839844,63.3282356262207
2019-08-15,231.11334228515625,11.171961784362793,271.7721862792969,62.45594787597656
2019-08-16,232.9771728515625,11.56168270111084,276.49493408203125,62.804866790771484
2019-08-19,234.84100341796875,11.648285865783691,303.114013671875,63.15378189086914
2019-08-20,237.17076110839844,11.691588401794434,301.39666748046875,63.15378189086914
2019-08-21,237.17076110839844,11.691588401794434,297.9619140625,64.11329650878906
2019-08-22,236.70477294921875,11.475077629089355,296.24456787109375,64.46221923828125
2019-08-23,236.70477294921875,11.56168270111084,294.09783935546875,63.9388427734375
2019-08-26,231.5792999267578,11.258566856384277,294.5271911621094,62.804866790771484
2019-08-27,232.9771728515625,11.30186939239502,296.6739196777344,62.97932434082031
2019-08-28,234.84100341796875,11.388473510742188,314.2768249511719,63.15378189086914
2019-08-29,236.70477294921875,11.431775093078613,313.8475036621094,62.71763610839844
2019-08-30,241.3643341064453,11.648285865783691,315.5648498535156,64.7238998413086
2019-09-02,239.9664764404297,11.56168270111084,318.1408996582031,64.54944610595703
2019-09-03,236.70477294921875,11.431775093078613,312.5594787597656,64.20053100585938
